tweet_id,created_at,text,in_response_to_tweet_id
2048775,Thu Oct 05 16:15:34 +0000 2017,@sprintcare @116447 Is this an auto reply? My issues are too serious to address with your standard customer service team,2048774
2049000,Thu Oct 05 16:48:05 +0000 2017,@sprintcare I don’t want your service. Pls refund my activation fee.,2048999
2049003,Thu Oct 05 16:55:37 +0000 2017,"@sprintcare First time it was $50 unlimited but they couldn’t activate my phone, so I went to metro pcs, same thing now.",2049002
2049006,Thu Oct 05 18:37:17 +0000 2017,@sprintcare Good to know. So what happened to the $50 unlimited plan you had?,2049005
2049008,Fri Oct 06 02:30:16 +0000 2017,@sprintcare How come the rep today told me it was $70?,2049007
2049004,Thu Oct 05 16:54:43 +0000 2017,"@sprintcare I like the service, but I don’t want to pay $70 for it. I’m paying $50 with metro pcs. This is my second time trying to switch to sprint.",2049002
253187,Thu Oct 05 17:30:21 +0000 2017,"@sprintcare He left 2-3yrs ago due to financial problems, so he disconnected at the end of his contract. But now supposedly, his contract auto-renewed.",253186
2050592,Thu Oct 19 00:03:52 +0000 2017,@sprintcare @115714 I have followed you. Now what? Do you really want my rant to become public at this point? I am beyond furious.,2048005
2050604,Wed Oct 18 23:50:20 +0000 2017,@sprintcare You can actually respond to DM for one thing.,2050603
2050631,Wed Oct 18 23:43:28 +0000 2017,@sprintcare No help needed #WORKSFORME,2050630
2050686,Tue Oct 17 04:12:04 +0000 2017,@sprintcare @606438 Call 8552931414,2050685
2050797,Thu Oct 05 19:31:05 +0000 2017,@sprintcare She has reached out but you have done a pisspoor job of it. Get it right. #badcustomerservice #fraud #getitright,2050796
2050862,Thu Oct 05 19:48:02 +0000 2017,"@sprintcare Listen ""Paul"", I've DM'd you before.  TAZEWELL COUNTY, IL!!!  The service there sucks overall and has for some time now.",2050861
2050914,Thu Oct 05 19:47:41 +0000 2017,@sprintcare Ok,2050913
2051009,Thu Oct 05 19:46:52 +0000 2017,@sprintcare What have you done #sprint to resolve my issue?,2051008
2051311,Thu Oct 05 21:46:57 +0000 2017,@sprintcare Since I switched to you post Hurricane Harvey. YT videos or Netflix is interrupted and I receive texts well after someone has sent them.,259652
2051574,Thu Oct 05 21:24:41 +0000 2017,@sprintcare Data. Didn’t know where to go because the service is so slow!!!! Couldn’t even send a text either to my manager! Horrible service.,2051575
2053037,Fri Oct 06 01:26:10 +0000 2017,@sprintcare Nah iont wanna talk to Britney from Indonesia,2053036
2053083,Thu Oct 19 00:00:05 +0000 2017,@sprintcare Y'all messed up my account,2053082
2053090,Wed Oct 18 23:50:44 +0000 2017,@sprintcare Hahahahahaha,2053089
2053093,Thu Oct 19 01:01:12 +0000 2017,@sprintcare Always.,2053092
2053185,Fri Oct 06 02:00:18 +0000 2017,@sprintcare Nah fuck yall whats verizon number,2053184
2053916,Fri Oct 06 19:57:02 +0000 2017,@sprintcare Since you can't assist with orders not sure why you bothered me. Another UGH.,2053915
2054570,Thu Oct 05 13:45:32 +0000 2017,@sprintcare I sent instructions. If they get on the actual train they will instantly understand.,2054569
2054571,Thu Oct 05 13:45:05 +0000 2017,"@sprintcare Just DM'd you. This is NOT a ""cross street"" zipcode thing. Your engineers need to board the commuting train and experience the ""entire"" ride",2054569
237412,Wed Oct 04 01:08:09 +0000 2017,@sprintcare I called because there was an extra charge on my account told the lady my concern and she couldn’t answer my concerns,237411
2055355,Wed Oct 04 01:05:52 +0000 2017,"@sprintcare @607857 @116447 Nice generic response, fuckfaces. Next thing you know, you're going to say that #netneutrality is an Illuminati conspiracy.",2055354
2055453,Wed Oct 04 05:19:45 +0000 2017,@sprintcare @115714 are so concerned by my experience that they will contact me in 3-5 days! Wow another 3-5 days paying for nothing - Thank you so much,2055452
2055460,Thu Oct 19 01:43:36 +0000 2017,@sprintcare My issue is how you operate as a company. I have been wronged and all I get is PR fake niceness. Will anyone really listen?,2055459
2055466,Thu Oct 19 00:23:11 +0000 2017,@sprintcare Ok I followed you what’s up,2055465
2055469,Thu Oct 19 00:11:43 +0000 2017,@sprintcare Hahahahahaha,2055468
2055470,Thu Oct 19 00:11:17 +0000 2017,@sprintcare Hahahahahaha  you are ripping off customers,2055468
2055674,Fri Oct 06 18:23:41 +0000 2017,"@sprintcare @115714 We took my wife's phone to be services at 2405 Covered bridge Dr. Lancaster , and the technician berated her, my wife is blind",2055673
2055728,Fri Oct 06 18:36:03 +0000 2017,"@sprintcare I'm on hold again while we talk to the ""supervisor."" Only business in the United States that bills you for a broken service",2055727
2055921,Fri Oct 06 19:03:46 +0000 2017,@sprintcare I always have strong 3G and LTE at my house and for the last three days it’s been searching constantly. I’ve reset it and its still doing it,2055920
2056976,Fri Oct 06 22:06:56 +0000 2017,"@sprintcare @116447 Whatever those effort are, every single cellphone service provider is working fine but you guys. C’mon.",2056975
2056988,Fri Oct 06 23:21:34 +0000 2017,@sprintcare All 3 :/ I’ll shoot a DM,2056987
2057039,Sun Oct 08 04:17:35 +0000 2017,@sprintcare Got it thanks,2057038
2057153,Fri Oct 06 22:48:25 +0000 2017,"@sprintcare Um, thanks RA, but NO THANKS 😝",2057152
2057840,Sat Oct 07 01:28:48 +0000 2017,@sprintcare I tried out a bunch of things and somehow got it to work again. Thanks for replying anyway,2057839
2058668,Sat Oct 07 13:34:19 +0000 2017,"@sprintcare The charger doesn’t work correctly, ppl can’t hear me during phone calls. It was bought on line.",2058667
2058673,Sat Oct 07 14:03:33 +0000 2017,@sprintcare Can you respond now?,2058672
2058674,Sat Oct 07 13:56:13 +0000 2017,@sprintcare Fine you got a follower,2058672
2058763,Sat Oct 07 05:31:32 +0000 2017,@sprintcare Since I move to sprint,2058762
2060222,Sat Oct 07 15:41:51 +0000 2017,@sprintcare @116447 And that connect my phone how? This is simple ridiculous. Every other company is up. What’s taking you so long?,324986
2060224,Sat Oct 07 15:54:38 +0000 2017,"@sprintcare @116447 I’ve read it. But none of that is conecting our phones. Guys, seriously, communications is key in a situation like this.",2060223
2060330,Thu Oct 19 01:00:02 +0000 2017,"@sprintcare No. Sprint is terrible at everything. Its been 6 months, Sprint still hasnt resolved this issue.",2060329
833006,Sat Oct 07 17:24:37 +0000 2017,@sprintcare nope 😐,833005
2062078,Thu Oct 19 00:53:29 +0000 2017,@sprintcare @609847 My service isnt working either,2062080
2062313,Fri Oct 06 14:05:38 +0000 2017,@sprintcare Coverage has not very good at my house from the beginning of service,2062312
2062314,Fri Oct 06 14:04:35 +0000 2017,@sprintcare I have talked on the phone twice . Denied a Magic Box.,2062312
2063182,Fri Oct 06 16:34:26 +0000 2017,@sprintcare Still does not explain why I can go buy a new iPhone at any store with sprint except a sprint store. Terrible,2063181
2063186,Sat Nov 11 00:58:18 +0000 2017,@sprintcare It took a few weeks but as of today I am a Sprint customer and not an AT&amp;T customer!,2063185
2064059,Thu Oct 19 01:07:41 +0000 2017,"@sprintcare It was not.   The last agent just told me, “Oh really!” And then hung up on me.",2064058
2064235,Sat Oct 07 21:15:50 +0000 2017,@sprintcare Cut my service and send me my correct bill in the mail. I’m done with y’all,2064234
2064236,Sat Oct 07 21:15:29 +0000 2017,@sprintcare I’ve already been told it’s my fault for your system failing to charge me correctly. Y’all just trying to look nice to the public. BYE!!,2064234
2064560,Tue Nov 07 23:58:05 +0000 2017,"@sprintcare ok, just checking!! :)",2064559
2065091,Sat Oct 07 21:49:58 +0000 2017,@sprintcare Sent dm,2065090
2065146,Sat Oct 07 21:56:27 +0000 2017,@sprintcare No thanks,2065145
2065818,Sun Oct 08 02:09:28 +0000 2017,@sprintcare Thank you so much.,2065817
2066034,Sun Oct 08 05:39:55 +0000 2017,@sprintcare I never have service no matter where I'm at,2066033
2067594,Fri Nov 03 19:08:20 +0000 2017,@sprintcare DM'd. Thank you.,1516491
2068707,Sun Oct 08 17:31:39 +0000 2017,"@sprintcare No service, networks is unreliable, and customer service is a joke. Just to pay $153/month. I'll just shed my contract, no thanks!",2068706
2068916,Sun Oct 08 17:54:43 +0000 2017,@sprintcare *ignored,2068915
2068917,Sun Oct 08 17:53:27 +0000 2017,@sprintcare No I wasn’t. You guys have ignited me all day and for the past 8 days!,2068915
2068918,Sun Oct 08 18:23:26 +0000 2017,@sprintcare So I go back to the secure thing you’re talking about and nothing! Just wanted to make sure IM NOT THE CRAZY ONE. 🤦🏾‍♂️,2068915
2068961,Sun Oct 08 19:35:38 +0000 2017,@sprintcare Thanks for quick response. Service is working now!😀,2068960
2069660,Sun Oct 08 21:41:16 +0000 2017,@sprintcare @116447 Sent,2069659
2069934,Thu Sep 28 22:36:44 +0000 2017,"@sprintcare I just replied and will wait for a resolution and this is my last sincere effort in getting my buyout back, by directly reaching out to you",2069933
2070203,Sun Oct 08 22:02:09 +0000 2017,"@sprintcare ""UNLIMITED"" 4G LTE",2070202
2070612,Thu Oct 19 02:35:00 +0000 2017,@sprintcare My service is ass. I don’t have a signal anywhere.,2070611
2070619,Fri Oct 20 02:51:07 +0000 2017,@sprintcare I sent a DM and got no answer.....,2070618
2070715,Mon Oct 09 00:29:36 +0000 2017,"@sprintcare @116447 Yes... the daily mantra. Once again, that doesn’t give signal to my phone.",373539
6901,Mon Oct 09 00:27:35 +0000 2017,"@sprintcare @115714  your Escalation team, chat team, and telesales team have NO WAY to validate what is put into an account! It’s 2017...how is that?!?",6900
6902,Mon Oct 09 00:26:23 +0000 2017,"@sprintcare Yea a big problem! And considering I’ve spent over 3 hrs today speaking to your company JUST TODAY, it is clear that customer support is bad",6900
2072041,Sat Oct 07 18:57:28 +0000 2017,@sprintcare 6 Wks not months,2072040
2072060,Sat Oct 07 19:03:43 +0000 2017,@sprintcare My 8 plus has been malfunctioning since I got it and I was told I have to pay for a replacement,2072059
2072405,Sat Oct 07 20:04:49 +0000 2017,@sprintcare They don't care,2072404
2072456,Sat Oct 07 21:00:25 +0000 2017,@sprintcare That's it? Mmmk,779889
2072614,Tue Oct 10 03:55:52 +0000 2017,@sprintcare @484963 hell yeah,2072613
2072855,Tue Oct 10 02:01:02 +0000 2017,@sprintcare I know you seen my direct message better read and respond I’m finna take y’all asses to court,412936
2072874,Tue Oct 10 01:12:56 +0000 2017,"@sprintcare Siempre lo mismo, me venden internet ilimitado pero no tengo",2072873
2072875,Tue Oct 10 01:15:40 +0000 2017,@sprintcare No se van los mensajes,2072873
2072876,Tue Oct 10 01:15:29 +0000 2017,@sprintcare  https://t.co/NazF6L1j7V,2072873
2072877,Tue Oct 10 01:16:14 +0000 2017,"@sprintcare Porque me venden internet ilimitado y no tengo , creo que eso es un robo",2072873
2073102,Tue Oct 10 02:02:17 +0000 2017,"@sprintcare @477766 Switch to Verizon  you will get service and coverage Sprint =,💩 , BBB Complaint filed now on to the @119736 for harassment",2073101
416262,Tue Oct 10 02:04:34 +0000 2017,"@sprintcare It’s ok, after standing for 45 minutes in a store with no one in it, and zero acknowledgement, I will be taking my business elsewhere",416261
415926,Tue Oct 10 02:10:39 +0000 2017,@sprintcare @117159 why is my Gs8 suddenly making highpitched LOUD PHYSICALLY PAINFUL EAR PIERCING REPEAT TONE? NO ALERTS OR ALARMS SET. HELP!,415925
2073240,Tue Oct 10 03:01:51 +0000 2017,@sprintcare @116447 Yeah. So probably a couple of weeks more.,2073239
2073265,Tue Oct 10 02:49:23 +0000 2017,"@sprintcare @116447 Umm, been there done that! This is a courtesy notice that urvcustomer went above and beyond to stay. BUT, reps all have difrnt truths. 10HRS",2073264
2073268,Tue Oct 10 03:10:52 +0000 2017,@sprintcare @116447 Worse than root canal 😒 https://t.co/IbHwMV54Df,2073267
2073269,Tue Oct 10 04:14:10 +0000 2017,@sprintcare @116447 For the record nothing was resolved Hunting for reliable honest carrier @ATT @117735 @115725 @115911. Bad CS need not welcome.214MONTHS,2073267
2075095,Tue Nov 21 12:05:52 +0000 2017,@sprintcare I've been told that Sprint doesn't offer that functionality since the network is out of date.,2075094
2075096,Tue Nov 21 12:02:36 +0000 2017,"@sprintcare Yes, I'm having issues. By manage, I mean select someone to remove from the ongoing call like you can do on AT&amp;T, T-Mobile, Verizon, etc.",2075094
2075779,Tue Oct 10 10:35:51 +0000 2017,"@sprintcare Happens everywhere. Been going on for over a month now. Doesn't matter if wifi or data is on, it happens &amp; happens often",2075778
2075877,Thu Oct 19 02:31:44 +0000 2017,@sprintcare Thank you,1852725
2075880,Thu Oct 19 02:34:54 +0000 2017,@sprintcare Thank you so much... I sure will!,2075879
2077773,Mon Oct 09 14:27:36 +0000 2017,@sprintcare I was told for the deal to kick in from December I am supposed to sign another 2 year contract. Complete trash!,2077772
2078205,Mon Oct 09 18:18:40 +0000 2017,@sprintcare @115714 Sent and following .,2076878
2078750,Mon Oct 09 17:02:16 +0000 2017,@sprintcare I DM’d you. Looking forward to a response.,2078749
2078764,Mon Oct 09 17:00:48 +0000 2017,@sprintcare No excuses,2078763
2078890,Mon Oct 09 18:00:18 +0000 2017,"@sprintcare 1. this is a minor repair 
2. You dont know the extent of the damage done to my phone so thats a little offensive to say that",2078889
2079280,Mon Oct 09 18:28:32 +0000 2017,"@sprintcare I’m a size 8, Sprint. Let’s put a ring on it and make it official. 💍👏🏻 https://t.co/3HxCGeLge1",2079279
2079545,Thu Oct 19 06:07:24 +0000 2017,@sprintcare Bring safari zone to Portugal and more Ex Raids. And stop Nerf Legendary pokemon. Found another solution. Help,2079544
2079547,Thu Oct 19 10:42:18 +0000 2017,@sprintcare In Portugal we don’t have sprint stores 😢,2079546
2079921,Mon Oct 09 20:07:08 +0000 2017,@sprintcare DM sent,2079920
2080197,Mon Oct 09 21:16:18 +0000 2017,"@sprintcare Yes these are already on my block list. However, additional numbers call me daily and I’m in the Czech Republic",2080196
2080320,Mon Oct 09 21:08:20 +0000 2017,@sprintcare Well you should tell you sales representatives in stores to stop misleading your customers because I definitely was going to make the switch,2080319
2080340,Tue Oct 10 01:53:56 +0000 2017,@sprintcare @615248 You’re a cuck bro,2080339
2080918,Fri Oct 20 03:47:59 +0000 2017,"@sprintcare @115725 @ATT @115911 Back in Kansas and my boss got me MetroPCS for a month and what can I say? No dropped calls but Overland Park, KS should be ashamed #Sprint",2080917
2081174,Tue Oct 10 15:02:48 +0000 2017,@sprintcare No veo nada sobre reestablecer servicios en mi area en este enlace,2081173
2081297,Mon Oct 09 23:03:44 +0000 2017,@sprintcare Get throttled down after about 9 days every month. Pay $250 a month for two lines and unlimited. I cannot wait to leave sprint.,2081298
2081390,Mon Oct 09 23:23:01 +0000 2017,"@sprintcare When I placed my order, they failed to inform me that my phone was back ordered. Now I’m trying to cancel and reorder one in stock",2081389
