tweet_id,customer_message,predicted_intent,similar_customer_message,historical_reply,retrieval_similarity,draft_reply,decision,escalation_reason,reply_score,max_score,reply_quality,quality_reason
1550445,@sprintcare No.,OTHER,@sprintcare 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂fuckyøu😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,"@821705 Your business is important for us, and we don't want to see you going anywhere! Please DM us so we can talk!",1.0,"@821705 Your business is important for us, and we don't want to see you going anywhere! Please DM us so we can talk!",ESCALATE,Intent could not be confidently classified,1,4,WEAK,Weak acknowledgement/help; Does not request clarification
2576290,@sprintcare Thanks for replying. Would love to see it applied by default and automatically. Just picking up the phone to look at who is calling or hanging up (w/out answering) is still a nuisance.,CALLING_ISSUE,"@sprintcare Will do, thanks for replying to me!",@524553 This is possible. Let us know if any issues resurface. We're here to help. - DW,0.5107,@524553 This is possible. Let us know if any issues resurface. We're here to help. - DW,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,No clear next step
495263,@sprintcare How do I find one? (Still not as easy as your competitors. And why do I have to bring two forms to handle it when the culprit only had to show one fraudulent one? Why was it so easy for them to open the account and so difficult for me to close it?),ACCOUNT_OR_SECURITY,"@sprintcare @116447 Here to help? You opened a ticket months ago that's open on my account, yet I have yet to hear from anyone. It's the same bull everytime",@122984 We are here to help! Let us know what is the best time to reach out to https://t.co/WZ7tqCYBY7 @116447,0.2071,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,ESCALATE,Sensitive or urgent issue: fraud,3,4,GOOD,Missing security guidance
2707078,@sprintcare Can you cut my cell bill in half?,BILLING_CHARGES,@sprintcare Cut my service and send me my correct bill in the mail. I’m done with y’all,"@610508 Hi there! This has caught our attention, we'd be glad to take a look at this matter. Please DM us, in order to further assist you. -L.D. https://t.co/rMApsV8PQY",0.3955,"@610508 Hi there! This has caught our attention, we'd be glad to take a look at this matter. Please DM us, in order to further assist you. -L.D. https://t.co/rMApsV8PQY Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
2588944,@sprintcare @229745 Whoever you are I need you to call me right away. The phone number is for 440 574 1283. There is a serious problem on my bill call me ASAP,CALLING_ISSUE,@sprintcare I did. It came through right away,"@550562 @550562 - Oh, ok. Compose and send a test SMS text message to your own 10-digit number using  your device's original SMS app -LG",0.4406,"@550562 @550562 - Oh, ok. Compose and send a test SMS text message to your own 10-digit number using  your device's original SMS app -LG Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1183125,"@sprintcare Drove from neighboring town, had issues all the way home,  normally get lte in this area w/ no prob",MOBILE_DATA_ISSUE,@sprintcare It’s an issue in the entire small town I live in. I’ve had issues before but normally only for an hour or so. Never this long.,@663466 (2/2) Is this happening in one or multiple locations Is it a recurrent situation? ? How long have you been having issues? - WR,0.2961,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
2738897,@sprintcare @sprintcare nah I'll just purchase through Best Buy. I don't care for your gimmicks.,OTHER,@sprintcare Nah dip !,"@404694 Please send us a Direct Message, so that we can further assist you. -NE",0.4142,"@404694 Please send us a Direct Message, so that we can further assist you. -NE Please verify the specific account details before sending.",ESCALATE,Intent could not be confidently classified,3,4,GOOD,Meets basic support-reply criteria
1462894,@sprintcare Hmmm...  DM Sent.  Did you get it?,DM_OR_FOLLOW_UP,"@sprintcare Hmmm, extended 3G now https://t.co/WXlOVS2YAL",@155357 When did you start having this issues? Does it happen at just one location or more? What is it showing on the signal bar? -PC,0.5205,@155357 When did you start having this issues? Does it happen at just one location or more? What is it showing on the signal bar? -PC,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help
59826,@sprintcare I DM but never heard anything back,DM_OR_FOLLOW_UP,@sprintcare Can this be done via DM?,@817264 What is the contact number associated with the agreement?,0.7173,@817264 What is the contact number associated with the agreement?,AUTO_HANDLE,Routine support request with recognizable intent,1,4,WEAK,Weak acknowledgement/help
1961443,@sprintcare That's funny.give me 1 good reason why can't go into any store to turn in phone.Or why that store does not have direct line to u,DEVICE_OR_UPGRADE,@sprintcare Still say pending.. let me just pick one up at the store and turn the one I’m getting in the mail in to the store? 😬 https://t.co/F9nuq8VFku,@683365 Did you order your iPhone X? You can check your order status at https://t.co/hqOnhxrGCa. :) -AS,0.2694,Thanks for reaching out. We'd like to understand the issue better and help with the next steps. Please send us a DM with the relevant details so our support team can assist.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
853431,@sprintcare Been waiting since 9am today to talk to someone AND STILL waiting to use my phone,DEVICE_OR_UPGRADE,@sprintcare Still waiting.,"@291383 Can you please send a private message, so that I can gain further details about your account?",0.5531,"@291383 Can you please send a private message, so that I can gain further details about your account?",AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
255970,@sprintcare @116447 00953. That’s my zip code. I’m using a @115911 connected iPad ‘cause my @115714 iPhone got “No Service”.,DEVICE_OR_UPGRADE,@sprintcare @116447 3 mile radius from center of 28262 zip code,@219570 Let Team @116447 look into this for you. Can you provide the exact address or side streets?,0.3358,@219570 Let Team @116447 look into this for you. Can you provide the exact address or side streets? Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
773250,@sprintcare @116447 @115725 we’d like to thank Paul at the SSF store in CA for helping us make the move https://t.co/kxTlK8nCok,CUSTOMER_SERVICE,@sprintcare @116447 Mm https://t.co/JwVUjqFmn0,"@274957 Team @116447 attempted to reach you today, we regret we were unsuccessful. Please DM us the best time to reach back out. https://t.co/FhkhSOXEjV",0.3396,"@274957 Team @116447 attempted to reach you today, we regret we were unsuccessful. Please DM us the best time to reach back out. https://t.co/FhkhSOXEjV Please verify the specific account details before sending.",AUTO_HANDLE,Routine support request with recognizable intent,3,4,GOOD,Meets basic support-reply criteria
114655,@sprintcare I have multiple times and I have not heard anything back. Horrible customer service at this point.,CUSTOMER_SERVICE,@sprintcare I have multiple times check your inbox you never answer. More poor customer service,"@178597 Please send us a DM, so that we can further assist you. We would be more than happy to help you. - AP",0.4291,"@178597 Please send us a DM, so that we can further assist you. We would be more than happy to help you. - AP Please verify the specific account details before sending.",ESCALATE,Customer frustration: horrible,3,4,GOOD,Meets basic support-reply criteria
1687440,@sprintcare My one is still pending:(,OTHER,@sprintcare Still pending 🙄 can I get reeeesstttooooooccckkkkkk https://t.co/VVbaw55Fak,@766603 Hello there! Thanks for reaching out to us today. Have you checked on your order status yet? - WR,0.938,@766603 Hello there! Thanks for reaching out to us today. Have you checked on your order status yet? - WR,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Does not request clarification
1521984,@sprintcare Y’all finessed me and y’all won’t let me upgrade,DEVICE_OR_UPGRADE,@sprintcare never gave me credit towards my phone and won’t let me upgrade,@177169 Can you please elaborate so we could further assist.-DD,0.6455,@177169 Can you please elaborate so we could further assist.-DD,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,No clear next step
1530232,"@sprintcare We were told that we have eligible phones last night, and the website told us 25 a month for the X.",WEBSITE_OR_APP,@sprintcare i have already told you why i am not doing this again,@205485 We would hate to see you leave. Can you let us know why you feel this way? -PP,0.4006,@205485 We would hate to see you leave. Can you let us know why you feel this way? -PP Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
1451938,@sprintcare @116447 I will not be going to the store. This has been a stressful time trying to get this handled. Truly I want two phones overnighted,DEVICE_OR_UPGRADE,@sprintcare @116447 It’s going to take a whole day?,@424200 Thank you for speaking with Team @116447.    I'll contact you with a resolution 10/28/17.  Enjoy the rest of your day.,0.4382,@424200 Thank you for speaking with Team @116447.    I'll contact you with a resolution 10/28/17.  Enjoy the rest of your day. Please verify the specific account details before sending.,AUTO_HANDLE,Routine support request with recognizable intent,2,4,ACCEPTABLE,Weak acknowledgement/help
213239,@sprintcare Just received another error..heres pic https://t.co/ECGbn9UYOW,OTHER,@sprintcare Just received the 2 bill after María. No credit reflected.,@444089 Hi! Credits will be reflected within 1-2 billing cycles. You will see the normal charge and also the credits. Your patience is appreciated. - AA,0.4192,@444089 Hi! Credits will be reflected within 1-2 billing cycles. You will see the normal charge and also the credits. Your patience is appreciated. - AA Please verify the specific account details before sending.,ESCALATE,Intent could not be confidently classified,2,4,ACCEPTABLE,Weak acknowledgement/help
